user,total_emails_sent,total_files_accessed,total_logon_sessions,total_usb_activities,user_employee_full_name,user_unique_identifier,personality_trait_openness,personality_trait_conscientiousness,personality_trait_extraversion,personality_trait_agreeableness,personality_trait_neuroticism,anomaly_score,isolation_forest_threat_label
LHP0799,0.0,0.0,690.0,0.0,Lilah Hermione Parrish,LHP0799,38,35,41,44,30,0.15153119851762825,0
LIM0602,0.0,0.0,971.0,0.0,Leigh Ina Merrill,LIM0602,43,40,36,15,29,0.1580224435061809,0
LIM0674,3071.0,0.0,0.0,0.0,Leah Idola Moran,LIM0674,18,13,35,49,20,0.03661278095295162,0
LIO0759,0.0,0.0,690.0,0.0,Lynn Illiana Osborn,LIO0759,38,45,38,30,24,0.14855552381119885,0
LJB0106,0.0,0.0,690.0,0.0,Lane Jonathan Bridges,LJB0106,39,24,18,17,31,0.17397044401402728,0
LJB0826,336.0,0.0,0.0,0.0,Laith Jason Britt,LJB0826,38,21,39,15,32,0.15911125251000963,0
LJJ0905,1026.0,0.0,0.0,0.0,Lionel Jasper Johnston,LJJ0905,43,36,12,22,30,0.144265880871158,0
LJR0523,480.0,0.0,0.0,0.0,Lavinia Justine Richmond,LJR0523,32,21,11,33,25,0.11781447145257529,0
LJT0817,3024.0,0.0,0.0,0.0,Luke Jacob Talley,LJT0817,39,43,38,39,24,0.1399808263079534,0
LKF0122,0.0,0.0,690.0,0.0,Lysandra Keiko Franks,LKF0122,38,37,22,25,30,0.18141024604271438,0
LKF0701,0.0,4612.0,388.0,2905.0,Levi Keegan Foley,LKF0701,13,28,42,45,34,-0.04235550761319762,1
LKH0870,0.0,0.0,82.0,0.0,Lars Kenyon Harding,LKH0870,21,25,30,30,23,0.13682885230276443,0
LLV0602,5058.0,0.0,0.0,0.0,Lee Lacey Velez,LLV0602,36,10,36,37,33,0.08282950269996725,0
LMF0980,3690.0,0.0,0.0,0.0,Leonard Malachi Floyd,LMF0980,42,45,12,44,35,0.08294636045256198,0
LMH0724,0.0,0.0,690.0,0.0,Lawrence Mark Harrington,LMH0724,20,10,25,28,26,0.11960471048463339,0
LMR0049,0.0,3190.0,1026.0,305.0,Laura Moana Rowland,LMR0049,45,43,33,14,27,0.05011442752655271,0
LMT0062,0.0,0.0,690.0,0.0,Leah Molly Tate,LMT0062,21,21,40,26,28,0.16179954280709835,0
LNR0656,1015.0,0.0,0.0,0.0,Lacey Nomlanga Rasmussen,LNR0656,25,39,12,30,23,0.1004371451657654,0
LNS0989,3037.0,0.0,0.0,0.0,Lamar Nissim Strickland,LNS0989,34,38,45,30,31,0.12238866302982015,0
LOD0682,0.0,0.0,690.0,0.0,Lamar Oleg Donaldson,LOD0682,22,38,36,20,35,0.16156177934102056,0
LOF0311,5030.0,0.0,0.0,0.0,Lionel Omar Fisher,LOF0311,41,15,36,10,32,0.06197174780368497,0
LOM0086,1237.0,0.0,0.0,0.0,Lane Oleg Mclaughlin,LOM0086,18,10,34,23,33,0.09776701875702376,0
LPC0492,5075.0,0.0,0.0,0.0,Lenore Piper Cardenas,LPC0492,30,23,22,30,26,0.10957003197463261,0
LPH0572,36.0,0.0,0.0,0.0,Lunea Priscilla Hardy,LPH0572,40,13,17,38,36,0.13541418454104281,0
LPR0647,0.0,0.0,690.0,0.0,Lucius Plato Russell,LPR0647,22,20,16,39,29,0.13644362704485818,0
LQC0479,2853.0,0.0,0.0,0.0,Leilani Quail Callahan,LQC0479,27,38,34,17,36,0.11503957658912989,0
LQP0508,991.0,0.0,0.0,0.0,Lester Quamar Pearson,LQP0508,26,44,21,40,27,0.1430556088464091,0
LRL0873,0.0,1122.0,515.0,143.0,Lucian Rajah Lloyd,LRL0873,39,15,19,44,15,0.02525977202153007,0
LRR0148,5427.0,0.0,0.0,0.0,Libby Rosalyn Richard,LRR0148,21,19,14,14,29,0.06911941233821617,0
LRW0970,337.0,0.0,0.0,0.0,Lilah Renee Wagner,LRW0970,10,26,39,22,28,0.12162381840304798,0
LSE0108,0.0,0.0,690.0,0.0,Lillith Sade England,LSE0108,41,36,41,19,38,0.1401712565262005,0
LSH0223,0.0,0.0,690.0,0.0,Lars Scott Hatfield,LSH0223,21,23,10,34,27,0.11269818512087659,0
LTJ0022,0.0,2948.0,964.0,1968.0,Lester Thane Johns,LTJ0022,47,28,19,34,26,0.023936287578047888,0
LTS0860,5096.0,0.0,0.0,0.0,Leila Tallulah Steele,LTS0860,48,20,29,20,31,0.07901186948795191,0
LUA0184,0.0,0.0,830.0,0.0,Lana Uma Alexander,LUA0184,39,34,45,24,31,0.1481400902774691,0
LUP0038,0.0,3092.0,4560.0,267.0,Lucius Ulysses Phelps,LUP0038,49,40,43,34,31,-0.02051659940599182,1
LUR0896,867.0,0.0,0.0,0.0,Leonard Uriel Ramos,LUR0896,15,11,47,43,28,0.05433566038976012,0
LXW0999,0.0,6350.0,702.0,4173.0,Lana Xandra Waller,LXW0999,20,26,45,20,35,-0.024988562969366135,1
LYF0587,0.0,0.0,690.0,0.0,Lee Yen Frazier,LYF0587,35,30,36,34,37,0.16188892617245837,0
LZV0162,0.0,322.0,1136.0,266.0,Len Zachery Vaughn,LZV0162,47,20,46,47,32,0.04227757551467082,0
MAA0364,0.0,0.0,690.0,0.0,Miriam Autumn Acevedo,MAA0364,43,43,19,37,26,0.17187498730736595,0
MAB0066,0.0,0.0,1134.0,0.0,Maryam Althea Bird,MAB0066,36,32,20,32,30,0.16182081388060715,0
MAB0267,0.0,0.0,690.0,0.0,Madaline Alisa Bond,MAB0267,41,36,43,20,28,0.164916525982292,0
MAB0377,0.0,0.0,434.0,0.0,Morgan Avye Banks,MAB0377,19,43,20,19,25,0.14385885901193446,0
MAD0103,0.0,0.0,690.0,0.0,Melvin Alec Delgado,MAD0103,24,27,23,39,37,0.14206935011806027,0
MAD0496,1727.0,0.0,0.0,0.0,Martin Armand Douglas,MAD0496,34,30,40,42,24,0.1333530146758784,0
MAD0753,5049.0,0.0,0.0,0.0,Mallory Alexis Daniel,MAD0753,50,30,36,41,33,0.0719040029298686,0
MAE0331,1022.0,0.0,0.0,0.0,Magee Ashton Evans,MAE0331,36,39,18,12,28,0.152210466890834,0
MAH0149,3720.0,0.0,0.0,0.0,Myles August Heath,MAH0149,41,39,38,27,40,0.12017619124129952,0
MAH0864,5046.0,0.0,0.0,0.0,Malik Adrian Hebert,MAH0864,30,46,25,20,25,0.09298877007593553,0
MAP0557,0.0,0.0,967.0,0.0,Maggy Aspen Pitts,MAP0557,43,35,18,36,31,0.15512911002892082,0
MAR0955,284.0,0.0,0.0,0.0,Micah Abdul Rojas,MAR0955,36,44,23,44,25,0.15894226297066194,0
MAS0025,2706.0,0.0,0.0,0.0,Melissa Ava Stuart,MAS0025,23,14,20,21,23,0.10570752215769663,0
MAS0500,0.0,0.0,690.0,0.0,Merritt Abbot Salinas,MAS0500,43,36,15,43,40,0.12425479987259114,0
MAV0711,0.0,0.0,690.0,0.0,Mohammad Armando Vega,MAV0711,19,13,18,18,37,0.11453883466345954,0
MAW0166,4665.0,0.0,0.0,0.0,Meredith Ainsley Wolf,MAW0166,44,16,21,17,34,0.08947044984154051,0
MBG0438,2009.0,0.0,0.0,0.0,Melvin Brody Garza,MBG0438,38,17,37,16,29,0.15274649617411817,0
MBJ0312,5053.0,0.0,0.0,0.0,Meghan Brianna Jensen,MBJ0312,22,45,49,12,26,0.040454693724777946,0
MBR0724,338.0,0.0,0.0,0.0,Montana Basia Roberts,MBR0724,33,44,18,35,31,0.16953985752539896,0
MBS0355,0.0,0.0,658.0,0.0,Megan Brynn Snyder,MBS0355,34,43,30,11,24,0.13972384668687876,0
MBW0809,258.0,0.0,0.0,0.0,Marshall Benjamin Wilcox,MBW0809,43,45,44,18,19,0.10236572143826089,0
MCD0125,1542.0,0.0,0.0,0.0,Mallory Charissa Dixon,MCD0125,36,26,50,22,23,0.09673128964922545,0
MCF0327,5031.0,0.0,0.0,0.0,Martina Cassandra Fields,MCF0327,39,41,24,44,25,0.10720976176792102,0
MCF0456,0.0,0.0,951.0,0.0,Madeson Chanda Foley,MCF0456,19,23,45,47,31,0.08567660850994224,0
MCF0600,239.0,0.0,0.0,0.0,Maxwell Clark Faulkner,MCF0600,39,49,13,26,27,0.1266859158380617,0
MCH0731,0.0,0.0,689.0,0.0,Melodie Chastity Horne,MCH0731,35,30,38,21,24,0.16855738859208702,0
MCJ0324,4982.0,0.0,0.0,0.0,Melodie Chantale Joyce,MCJ0324,28,20,40,20,36,0.09203685545462498,0
MCL0139,0.0,0.0,1279.0,0.0,Myra Casey Lambert,MCL0139,18,35,12,18,33,0.08432182730373772,0
MCN0973,0.0,0.0,690.0,0.0,Macey Colleen Nash,MCN0973,39,39,41,14,29,0.15834612992416264,0
MCP0926,0.0,0.0,714.0,0.0,Martina Christine Petersen,MCP0926,49,41,37,43,25,0.13323003703209857,0
MCR0735,0.0,129.0,1190.0,240.0,Moana Cara Riggs,MCR0735,16,42,44,27,33,0.07511865916186156,0
MCR0951,0.0,0.0,963.0,0.0,Meredith Carly Richardson,MCR0951,32,40,44,46,23,0.1046326287685026,0
MCS0035,4650.0,0.0,0.0,0.0,Mallory Carol Spence,MCS0035,42,17,38,15,33,0.1003259886889763,0
MCT0720,337.0,0.0,0.0,0.0,Macey Christen Turner,MCT0720,34,12,20,22,37,0.128075481379251,0
MDG0601,0.0,0.0,794.0,0.0,Maxwell Driscoll Gross,MDG0601,22,37,33,20,29,0.17242506599836327,0
MDH0580,295.0,0.0,0.0,0.0,Morgan Deborah Hoover,MDH0580,41,37,18,40,31,0.1763443876767511,0
MDH0686,4020.0,0.0,0.0,0.0,Maxwell Dante Hutchinson,MDH0686,37,43,31,20,38,0.11608216535584287,0
MDM0625,5341.0,0.0,0.0,0.0,Melyssa Deirdre Morgan,MDM0625,18,42,36,27,24,0.06675534403051264,0
MDM0976,3700.0,0.0,0.0,0.0,Myles Donovan Macias,MDM0976,41,40,38,20,31,0.14713966516509785,0
MDS0121,0.0,0.0,1498.0,0.0,Melyssa Deborah Spence,MDS0121,32,43,25,26,28,0.1163252526742482,0
MEL0063,0.0,363.0,1276.0,270.0,Mufutau Elmo Lara,MEL0063,17,19,10,23,34,0.04634688589543512,0
MES0407,2998.0,0.0,0.0,0.0,Minerva Emerald Solomon,MES0407,38,44,25,47,37,0.10201339089286088,0
MES0501,0.0,0.0,690.0,0.0,Molly Eliana Suarez,MES0501,50,40,43,20,34,0.1273141165272193,0
MFV0897,996.0,0.0,0.0,0.0,Meredith Florence Valdez,MFV0897,18,13,23,25,33,0.11934636904942536,0
MGN0301,0.0,0.0,690.0,0.0,Morgan Gretchen Nunez,MGN0301,37,38,21,41,26,0.17773803295299123,0
MGS0974,4073.0,0.0,0.0,0.0,Mari Gretchen Shaw,MGS0974,17,39,39,40,27,0.098661457954283,0
MHA0798,3030.0,0.0,0.0,0.0,Montana Hannah Arnold,MHA0798,11,27,17,22,40,0.08268176755666584,0
MHG0244,2977.0,0.0,0.0,0.0,Matthew Harper Glass,MHG0244,42,46,21,15,22,0.11071762852652955,0
MHG0733,4973.0,0.0,0.0,0.0,Maxwell Hammett Green,MHG0733,43,30,24,42,29,0.11536938059917345,0
MHH0180,805.0,0.0,0.0,0.0,Merrill Hiram Hess,MHH0180,19,41,35,10,29,0.11222375398730577,0
MIB0904,1014.0,0.0,0.0,0.0,Margaret Illana Burch,MIB0904,22,21,34,38,25,0.14296363970130316,0
MIC0726,5039.0,0.0,0.0,0.0,Martin Ivan Cooper,MIC0726,32,41,43,17,23,0.09020915733285673,0
MIH0767,0.0,0.0,690.0,0.0,Maya Iona Huff,MIH0767,46,39,24,18,27,0.16857644396698013,0
MIK0681,0.0,0.0,1124.0,0.0,Melanie Iris Kaufman,MIK0681,40,42,19,10,25,0.11945307762262924,0
MIL0255,3036.0,0.0,0.0,0.0,Mercedes Ina Landry,MIL0255,38,16,39,21,27,0.14768822118869912,0
MIM0352,0.0,0.0,690.0,0.0,Macy Imani Mclean,MIM0352,10,19,38,18,34,0.11355724289320918,0
MIM0712,339.0,0.0,0.0,0.0,Mariko Ivana Mckee,MIM0712,16,15,39,23,22,0.1036695136501451,0
MIN0513,0.0,1745.0,954.0,1343.0,Melvin Isaac Nixon,MIN0513,37,26,14,41,33,0.0435925746454735,0
MJB0540,0.0,0.0,690.0,0.0,Minerva Jocelyn Buckner,MJB0540,41,18,18,10,33,0.12667032932822514,0
MJB0588,372.0,0.0,0.0,0.0,Mikayla Jaden Barron,MJB0588,39,24,15,47,38,0.10021557208212212,0
MJM0080,0.0,0.0,554.0,0.0,Martin Jonathan Martin,MJM0080,43,19,47,39,29,0.12408766799411552,0
MJM0510,1005.0,0.0,0.0,0.0,Macon Joseph Morrison,MJM0510,32,33,22,18,39,0.1367053839879238,0
MJO0963,0.0,0.0,1151.0,0.0,Mari Jamalia Owen,MJO0963,37,50,20,30,33,0.12897767725250497,0
MJR0336,0.0,0.0,690.0,0.0,Mollie Jemima Roth,MJR0336,31,37,36,42,31,0.17168714373678867,0
MJR0485,0.0,0.0,690.0,0.0,Malachi Jakeem Rush,MJR0485,49,18,24,48,31,0.12021431407491484,0
MJS0890,1022.0,0.0,0.0,0.0,Mira Jamalia Snow,MJS0890,10,26,16,11,29,0.06447091687596562,0
MKD0471,0.0,0.0,969.0,0.0,Mufutau Kadeem Dickson,MKD0471,36,44,12,41,29,0.12598678664833768,0
MKD0730,0.0,0.0,690.0,0.0,Magee Kane Delgado,MKD0730,19,20,25,13,30,0.13372465647743403,0
MKG0711,337.0,0.0,0.0,0.0,Myra Kay Greer,MKG0711,17,26,43,32,38,0.11148326194880487,0
MKL0941,2973.0,0.0,0.0,0.0,Madonna Kristen Love,MKL0941,16,26,20,38,30,0.12309874998328879,0
MKP0861,4983.0,0.0,0.0,0.0,Macon Kyle Pope,MKP0861,36,42,39,34,29,0.11279016357660049,0
MKS0204,3682.0,0.0,0.0,0.0,MacKenzie Kristen Stewart,MKS0204,21,30,21,16,31,0.13108721107559607,0
MKW0441,1011.0,0.0,0.0,0.0,Macy Karleigh Winters,MKW0441,15,25,45,20,34,0.09921953205304568,0
MLD0755,5065.0,0.0,0.0,0.0,Meredith Lunea Delaney,MLD0755,24,18,19,43,37,0.06708109254342387,0
MLG0475,337.0,0.0,0.0,0.0,Melodie Lee Glenn,MLG0475,45,16,18,19,25,0.14579615873762292,0
MLL0598,335.0,0.0,0.0,0.0,Marcia Lillian Lynn,MLL0598,44,17,23,49,29,0.13417076702084263,0
MLM0570,0.0,0.0,1159.0,0.0,McKenzie Leigh Mckee,MLM0570,48,38,17,10,29,0.09795729396036279,0
MLM0885,0.0,0.0,690.0,0.0,Matthew Lyle Manning,MLM0885,14,16,37,42,39,0.09022257421766666,0
MLM0950,404.0,0.0,0.0,0.0,Madison Lydia Morrison,MLM0950,24,20,29,23,36,0.1320406154541387,0
MLO0553,0.0,6654.0,1308.0,918.0,Mallory Lynn Osborn,MLO0553,17,19,42,18,26,-0.00837575371942334,1
MLP0668,3034.0,0.0,0.0,0.0,Medge Liberty Petersen,MLP0668,40,17,16,43,33,0.1144723211130631,0
MLS0438,0.0,0.0,690.0,0.0,Micah Lyle Sloan,MLS0438,14,39,29,40,30,0.13490832648042766,0
MMB0488,4439.0,0.0,0.0,0.0,Maggy Melissa Burt,MMB0488,21,18,16,24,27,0.11205615212380471,0
MMG0943,2999.0,0.0,0.0,0.0,MacKensie Mara Grant,MMG0943,23,27,28,34,26,0.1284365250600446,0
MMM0840,0.0,0.0,690.0,0.0,Minerva Maya Mcintyre,MMM0840,31,35,21,28,27,0.1766656414745314,0
MMO0264,0.0,7886.0,766.0,5398.0,Maxwell Mason Osborne,MMO0264,34,13,34,40,35,-0.06675819001826433,1
MMS0872,0.0,289.0,1161.0,295.0,Madeline Mia Schultz,MMS0872,31,34,36,21,26,0.1140405263392536,0
MNB0535,0.0,0.0,690.0,0.0,Merrill Neil Bishop,MNB0535,20,40,24,15,41,0.09716689505287457,0
MNC0717,338.0,0.0,0.0,0.0,Mufutau Nehru Contreras,MNC0717,30,37,22,22,34,0.16255298207646712,0
MNR0829,331.0,0.0,0.0,0.0,Maryam Nelle Ruiz,MNR0829,41,33,40,15,23,0.1390772839058711,0
MNS0224,3688.0,0.0,0.0,0.0,Medge Nichole Sims,MNS0224,46,21,22,45,30,0.10631093423059562,0
MNT0552,0.0,3849.0,690.0,2131.0,Miranda Natalie Tate,MNT0552,40,38,50,20,30,-0.004740598779094718,1
MOH0273,3463.0,0.0,0.0,0.0,Macaulay Otto Hopkins,MOH0273,39,40,47,50,26,0.07123907816613573,0
MOP0763,995.0,0.0,0.0,0.0,Merritt Oliver Phelps,MOP0763,43,41,22,20,33,0.16070116404086227,0
MOP0874,0.0,3321.0,961.0,1410.0,Minerva Ocean Pratt,MOP0874,40,35,43,47,34,4.105326297287881e-05,0
MOS0047,1892.0,0.0,0.0,0.0,Mariko Olga Snyder,MOS0047,49,39,24,34,23,0.11749977064330702,0
MPB0376,0.0,257.0,140.0,28.0,Moses Paul Bowers,MPB0376,40,21,23,37,21,0.11690970366154718,0
MPL0185,0.0,0.0,690.0,0.0,Maia Paloma Long,MPL0185,30,43,15,38,23,0.14161124130068947,0
MPM0060,0.0,0.0,973.0,0.0,Madaline Pamela Mcknight,MPM0060,38,35,36,26,21,0.13517631220906373,0
MPM0220,2307.0,0.0,0.0,0.0,Meghan Phoebe Macias,MPM0220,35,20,42,22,20,0.1069020416487198,0
MPS0594,0.0,0.0,602.0,0.0,Maxine Priscilla Stewart,MPS0594,38,39,33,10,30,0.14820616195843944,0
MPT0376,3195.0,0.0,0.0,0.0,Meredith Pamela Tanner,MPT0376,19,37,41,48,35,0.07712679846015336,0
MPW0904,0.0,0.0,967.0,0.0,Marsden Paul Wong,MPW0904,39,35,39,43,32,0.153613528551026,0
MQF0815,0.0,1014.0,866.0,7407.0,Moses Quincy Finch,MQF0815,17,19,43,28,25,-0.03946259834218735,1
MQM0127,0.0,1586.0,1460.0,1809.0,Maggie Quemby Mccray,MQM0127,33,41,21,22,35,0.038770730969303835,0
MRJ0321,0.0,0.0,690.0,0.0,Mariam Roary Jacobs,MRJ0321,42,45,42,20,24,0.1404526401571634,0
MRK0072,0.0,673.0,1000.0,1434.0,Melissa Ruby Knight,MRK0072,40,36,23,21,28,0.10709274491070592,0
MSC0284,0.0,0.0,806.0,0.0,Mercedes Stephanie Calderon,MSC0284,40,32,11,24,29,0.14179853312721952,0
MSD0674,0.0,2376.0,958.0,300.0,Marny Scarlett Dean,MSD0674,36,47,14,41,34,0.02937277229937796,0
MSD0939,2993.0,0.0,0.0,0.0,Miriam Shoshana Donovan,MSD0939,24,37,15,42,31,0.1287498105328273,0
MSF0206,0.0,0.0,690.0,0.0,Mikayla Sacha Figueroa,MSF0206,33,41,39,46,31,0.15348528241361276,0
MSG0839,335.0,0.0,0.0,0.0,Malcolm Sebastian Garrison,MSG0839,42,46,19,39,29,0.16093300122647408,0
MSH0040,2711.0,0.0,0.0,0.0,Megan Simone Hess,MSH0040,41,11,44,27,31,0.09962541428269267,0
MSK0921,0.0,0.0,690.0,0.0,Merrill Samuel Koch,MSK0921,30,38,10,50,31,0.09875591006572759,0
MSO0222,2546.0,0.0,0.0,0.0,Medge Serina Obrien,MSO0222,32,12,39,46,28,0.10001091618851743,0
MSP0516,0.0,0.0,960.0,0.0,Meredith Sonya Pratt,MSP0516,40,36,42,17,22,0.13187223357196642,0
MSS0001,12034.0,0.0,0.0,0.0,Mona Susan Shannon,MSS0001,21,44,24,45,19,-0.0453880476904891,1
MSZ0310,5011.0,0.0,0.0,0.0,Molly Sacha Zimmerman,MSZ0310,24,38,18,31,29,0.11438592634472738,0
MTB0620,5042.0,0.0,0.0,0.0,Malachi Thor Butler,MTB0620,38,44,41,50,28,0.06236824812870845,0
MTC0911,0.0,0.0,690.0,0.0,Martena Tatyana Cash,MTC0911,42,44,44,13,25,0.12064480986524961,0
MTP0573,0.0,166.0,1498.0,350.0,Moses Todd Perez,MTP0573,20,18,32,15,23,0.05837375383282806,0
MTT0901,82.0,0.0,0.0,0.0,Mohammad Taylor Terrell,MTT0901,41,34,30,40,30,0.17656741184190944,0
MUT0603,0.0,0.0,690.0,0.0,McKenzie Unity Tran,MUT0603,38,38,42,18,29,0.1697363979765485,0
MVB0515,1000.0,0.0,0.0,0.0,Mallory Virginia Bender,MVB0515,38,14,33,31,28,0.1556641238568039,0
MVF0594,335.0,0.0,0.0,0.0,Mohammad Vladimir Farrell,MVF0594,35,38,33,44,36,0.1482003072221592,0
MVH0373,701.0,0.0,0.0,0.0,Madonna Veronica Hardy,MVH0373,44,19,20,21,25,0.15557772031135897,0
MYB0285,0.0,0.0,690.0,0.0,MacKenzie Yael Beasley,MYB0285,40,43,14,22,32,0.15649020787679663,0
MYD0978,2687.0,0.0,0.0,0.0,Mark Yardley Dunlap,MYD0978,39,32,36,13,32,0.12895135542729447,0
MZL0458,0.0,0.0,690.0,0.0,Melissa Zelenia Lindsey,MZL0458,28,37,35,17,25,0.16741248924516988,0
MZP0236,0.0,7160.0,690.0,5423.0,Mariko Zephr Page,MZP0236,39,17,44,22,33,-0.05266796778087601,1
NAB0801,3028.0,0.0,0.0,0.0,Nelle April Bowen,NAB0801,28,34,10,41,29,0.0981289467046052,0
NAB0903,1063.0,0.0,0.0,0.0,Noah Andrew Beck,NAB0903,44,30,19,30,37,0.14321005774105477,0
NAD0041,0.0,0.0,690.0,0.0,Nicholas Anthony Dixon,NAD0041,44,17,23,36,38,0.13300064299657044,0
NAF0033,4678.0,0.0,0.0,0.0,Nicolas Alvin Fitzpatrick,NAF0033,34,40,19,35,29,0.1372598134162475,0
NAF0326,7121.0,0.0,0.0,0.0,Nichole Azalia Frye,NAF0326,33,15,25,20,30,0.06980991176817208,0
NAG0123,0.0,1767.0,1182.0,702.0,Nadine Anjolie Gregory,NAG0123,14,42,24,23,29,0.047933160805602726,0
NAH0503,5750.0,0.0,0.0,0.0,Nicole Aurelia Hanson,NAH0503,33,17,23,35,38,0.0795821162471298,0
NAJ0777,0.0,0.0,872.0,0.0,Nasim Amir Jackson,NAJ0777,22,15,26,43,34,0.12113349163761489,0
NAR0981,3022.0,0.0,0.0,0.0,Nigel Addison Rios,NAR0981,39,39,16,50,36,0.08989709158561682,0
NBC0412,3367.0,0.0,0.0,0.0,Nyssa Britanney Carver,NBC0412,14,25,18,18,31,0.11240207202572833,0
NBH0256,3022.0,0.0,0.0,0.0,Nicolas Brandon Hendrix,NBH0256,41,43,14,21,22,0.11440276424967871,0
NBP0030,0.0,0.0,690.0,0.0,Nicholas Bert Pittman,NBP0030,30,22,16,12,35,0.12087939478643128,0
NCE0097,3032.0,0.0,0.0,0.0,Nehru Cyrus Everett,NCE0097,48,36,20,11,35,0.08514297108490504,0
NCH0179,3707.0,0.0,0.0,0.0,Nina Camille Hodges,NCH0179,17,12,40,17,25,0.09093433763034792,0
NCK0295,334.0,0.0,0.0,0.0,Noble Clinton Klein,NCK0295,31,30,38,36,34,0.1656383110443202,0
NCK0421,2995.0,0.0,0.0,0.0,Nash Conan Knight,NCK0421,40,41,18,43,24,0.1390941288278445,0
NCO0666,3028.0,0.0,0.0,0.0,Nicholas Cade Owen,NCO0666,40,45,10,12,31,0.0920098132214256,0
NDA0686,0.0,0.0,1193.0,0.0,Nash Derek Alford,NDA0686,25,42,25,43,32,0.1229233652261611,0
NDM0417,3044.0,0.0,0.0,0.0,Noble Devin Mack,NDM0417,44,36,50,12,34,0.06667166393985635,0
NEC0824,0.0,0.0,690.0,0.0,Nolan Elmo Cherry,NEC0824,34,15,13,23,25,0.13723492167116308,0
NEE0218,0.0,0.0,690.0,0.0,Nita Evelyn Ellison,NEE0218,39,40,28,40,36,0.15637068198815973,0
NEE0521,0.0,0.0,690.0,0.0,Nicholas Edward Emerson,NEE0521,35,46,33,47,33,0.13710149992053478,0
NGC0058,3713.0,0.0,0.0,0.0,Nadine Gay Cross,NGC0058,44,45,39,15,27,0.11759315545522114,0
NGF0157,3540.0,0.0,0.0,0.0,Nissim Gil French,NGF0157,45,38,22,46,32,0.12255751237892376,0
NGF0599,0.0,0.0,690.0,0.0,Nicolas Gavin Farrell,NGF0599,24,50,16,42,33,0.1169977123967732,0
NGO0690,3017.0,0.0,0.0,0.0,Nigel Gareth Ochoa,NGO0690,43,41,41,17,24,0.12200048087916548,0
NHE0919,3037.0,0.0,0.0,0.0,Nigel Harrison Estrada,NHE0919,25,16,32,21,24,0.12183932970162625,0
NHH0185,1006.0,0.0,0.0,0.0,Nathaniel Hunter Heath,NHH0185,41,43,19,21,33,0.16372671897961644,0
NHW0572,0.0,0.0,962.0,0.0,Nelle Hadley Walker,NHW0572,40,43,21,43,29,0.15557942999043867,0
NIH0093,0.0,0.0,690.0,0.0,Nathan Igor Hogan,NIH0093,44,36,10,46,34,0.11210957511382419,0
NIH0969,330.0,0.0,0.0,0.0,Naida Imelda Hughes,NIH0969,43,25,43,22,22,0.13941963252989115,0
NJB0243,3045.0,0.0,0.0,0.0,Norman Jackson Beck,NJB0243,23,35,37,24,34,0.12361686336763994,0
NJC0705,337.0,0.0,0.0,0.0,Nicolas James Cantu,NJC0705,43,39,29,36,31,0.1723692622194325,0
NJG0654,0.0,0.0,690.0,0.0,Nina Justina Goodman,NJG0654,50,36,36,40,33,0.13948688933059533,0
NJM0628,0.0,0.0,690.0,0.0,Nelle Jade Mcdowell,NJM0628,42,34,21,50,20,0.11784125103723964,0
NJP0752,0.0,0.0,960.0,0.0,Nicholas Jason Potter,NJP0752,23,15,16,11,32,0.10225375381845947,0
NJR0453,0.0,0.0,690.0,0.0,Nerea Joy Richardson,NJR0453,39,44,10,32,31,0.13653916550905404,0
NKB0036,0.0,0.0,690.0,0.0,Nicholas Keane Barlow,NKB0036,34,41,19,32,27,0.17829327073945916,0
NKB0411,0.0,0.0,690.0,0.0,Nicole Karina Brock,NKB0411,44,37,36,23,32,0.17752359275779445,0
NKH0807,3028.0,0.0,0.0,0.0,Nicolas Kadeem Hayden,NKH0807,45,44,40,22,20,0.09084544825975677,0
NKH0979,3735.0,0.0,0.0,0.0,Nathan Kenneth Hicks,NKH0979,30,39,42,22,35,0.1306855759545154,0
NKP0236,2993.0,0.0,0.0,0.0,Nicholas Kato Pennington,NKP0236,45,41,19,40,31,0.14192672354258284,0
NKR0864,0.0,0.0,690.0,0.0,Natalie Kendall Riggs,NKR0864,34,39,23,13,23,0.14366361891694762,0
NLB0989,0.0,695.0,1003.0,732.0,Norman Levi Bentley,NLB0989,20,17,21,15,29,0.07768663903879719,0
NLC0876,0.0,0.0,494.0,0.0,Natalie Lysandra Christian,NLC0876,30,45,21,34,27,0.1473617604107828,0
NLO0131,335.0,0.0,0.0,0.0,Nevada Leilani Ortega,NLO0131,19,13,46,40,29,0.0993318751449015,0
NLP0555,0.0,0.0,690.0,0.0,Norman Leo Pierce,NLP0555,19,21,38,27,27,0.158621868274071,0
NLR0174,0.0,1729.0,1006.0,1892.0,Neil Leonard Rosales,NLR0174,33,26,26,32,31,0.0869555638492151,0
NMB0972,336.0,0.0,0.0,0.0,Naomi Meredith Baxter,NMB0972,45,22,17,20,29,0.15693522580857544,0
NMC0486,5044.0,0.0,0.0,0.0,Nicole Macey Craig,NMC0486,42,10,23,21,27,0.08239117648902039,0
NMF0780,1000.0,0.0,0.0,0.0,Noble Merrill Fuller,NMF0780,44,38,36,20,34,0.16075162950955857,0
NMG0766,1002.0,0.0,0.0,0.0,Nichole Melodie Gilbert,NMG0766,16,23,42,40,31,0.12065464518056601,0
NML0829,0.0,0.0,440.0,0.0,Nichole Maisie Leach,NML0829,26,31,17,14,25,0.1355949140884843,0
